stamp,x,y,yaw
1518633166.7787415981,-100.8454673327,-202.8756100212,2.3723431367
1518633167.7779777050,-103.4284622809,-200.3542359668,2.3635198061
1518633168.8008382320,-105.2007221671,-198.6005847585,2.3650184854
1518633169.8010888100,-105.8435886033,-197.8940053143,2.3491599914
1518633170.8017673492,-105.8162184663,-197.8839502537,2.3438615838
1518633171.8055894375,-105.7909520597,-197.8860598106,2.3423655544
1518633172.8009207249,-105.7710271771,-197.8887271560,2.3418061726
1518633173.8006224632,-105.7467313600,-197.8924584446,2.3413939036
1518633174.8158600330,-105.7333375104,-197.8947876340,2.3412509335
1518633175.8004672527,-105.7216404475,-197.8970955529,2.3411226357
1518633176.8016898632,-105.7114261009,-197.8989837334,2.3410591269
1518633177.8223514557,-105.7024170677,-197.9007390347,2.3409863850
1518633178.8223536015,-105.6942723937,-197.9025283043,2.3409341525
1518633179.8221144676,-105.6870082773,-197.9042039714,2.3408858704
1518633180.8218629360,-105.6804550725,-197.9057109037,2.3408476532
1518633181.8225824833,-105.6746481190,-197.9072095161,2.3408113370
1518633182.8219637871,-105.6692956482,-197.9084428353,2.3407834728
1518633183.8220586777,-105.6642262608,-197.9095970608,2.3407690401
1518633184.8225445747,-105.6596085802,-197.9106454785,2.3407541611
1518633185.8333394527,-105.6534045867,-197.9122481539,2.3407320158
1518633186.8220019341,-105.6496547988,-197.9131324173,2.3407272993
1518633187.8224010468,-105.6461933276,-197.9139136777,2.3407217982
1518633188.8218033314,-105.6429898900,-197.9146088761,2.3407174616
1518633189.8220198154,-105.6399114929,-197.9152974856,2.3407042155
1518633190.8221466541,-105.6764824550,-197.8751846203,2.3387236448
1518633191.8223121166,-106.0749143137,-197.4546907361,2.3257098529
1518633192.8259348869,-106.6798611414,-196.8022824356,2.3134346934
1518633193.8228123188,-107.5793012897,-195.8138080465,2.3069790707
1518633194.8429839611,-108.9580149462,-194.2854799904,2.2981571063
1518633195.8879027367,-110.4532853175,-192.5942358229,2.2655563942
1518633196.8692803383,-110.5660803694,-192.4339543550,2.2569754341
1518633197.8686330318,-110.6871600587,-192.2898941075,2.2936963307
1518633198.8695290089,-111.0076919607,-191.9647818853,2.4097107406
1518633199.8794291019,-111.2840558214,-191.7353499300,2.4970965491
1518633200.8929810524,-111.7046079404,-191.4481637690,2.5784723706
1518633201.8923048973,-112.3593748211,-191.0249808796,2.5631894781
1518633202.8931829929,-113.2188465647,-190.4241178159,2.5054929899
1518633203.8926775455,-114.2598697968,-189.5896155290,2.4231950608
1518633204.9210813046,-115.4883723197,-188.4106939674,2.3343580487
1518633205.9210143089,-116.7458782625,-187.0136810806,2.2806484557
1518633206.9478583336,-118.0019183459,-185.5120977309,2.2598952715
1518633207.9464256763,-119.4017268378,-183.8489966766,2.2871248539
1518633208.9677910805,-121.3556415522,-181.7754962282,2.3550042757
1518633209.9697508812,-123.7626977977,-179.4816424641,2.3980619420
1518633210.9680657387,-126.1911061708,-177.3542915497,2.4289491437
1518633211.9991528988,-128.6506584396,-175.1885375117,2.3837687497
1518633213.0548417568,-131.4365778422,-172.1674902991,2.2814574767
1518633214.0816383362,-134.5445205451,-168.2805725125,2.2404605507
1518633215.1077857018,-138.3054540420,-163.6730449139,2.2725130665
1518633216.1309056282,-142.5168917646,-158.5769319388,2.2515497353
1518633217.1838231087,-146.9401830727,-153.0745352965,2.2644087252
1518633218.1829767227,-151.3725216731,-147.9898577994,2.3073771017
1518633219.2318952084,-156.0244545345,-142.7141615041,2.2784110396
1518633220.2629809380,-160.1732295316,-137.3488684768,2.2093135905
1518633221.3327853680,-164.3115034088,-131.8204920030,2.2246732535
1518633222.3948273659,-168.5137784515,-126.3938033581,2.2676529881
1518633223.4204988480,-172.8233604807,-121.3836939897,2.2763155970
1518633224.4204390049,-176.8193830098,-116.6797723546,2.2841498519
1518633225.4197285175,-180.1066751603,-112.6278354851,2.2471156435
1518633226.4199023247,-182.2524144889,-109.4012066660,2.2477639134
1518633227.4196181297,-184.3480603916,-106.9685417060,2.3692487265
1518633228.4197642803,-186.6814579939,-105.0357826987,2.5465811811
1518633229.4721081257,-189.2604955078,-103.6656098170,2.7747163013
1518633230.5148608685,-191.9779748215,-103.0645739738,3.1003776414
1518633231.5979783535,-195.0209735704,-103.4603216515,-2.8933060623
1518633232.6484642029,-197.8910891611,-104.4589937184,-2.7439201915
1518633233.6489725113,-200.5163844055,-105.7092653580,-2.6421065405
1518633234.6755599976,-203.4215750728,-107.4307563313,-2.5772065008
1518633235.7179970741,-207.1878124854,-109.7723193635,-2.5846416370
1518633236.7399239540,-211.9148881097,-112.5801184090,-2.6105474928
1518633237.7446045876,-217.5502494179,-115.9075034521,-2.5999167794
1518633238.7399065495,-223.9430042355,-119.7605094981,-2.5988329425
1518633239.7927670479,-231.4364079261,-124.2399127624,-2.6055509619
1518633240.8169128895,-238.9286395042,-128.6462816133,-2.6043300292
1518633241.8565919399,-246.5091472669,-133.0164324738,-2.6184961562
1518633242.9100139141,-254.0805205968,-137.3223571393,-2.6219382143
1518633243.9293348789,-261.2921807634,-141.4614555706,-2.6248327277
1518633244.9503233433,-268.4982202024,-145.5379075954,-2.6316554045
1518633245.9769008160,-275.7165064196,-149.6097585601,-2.6276828110
1518633246.9976694584,-282.8742944920,-153.5904682687,-2.6345558161
1518633247.9983758926,-289.9097966735,-157.4393659735,-2.6407728853
1518633249.0465629101,-297.1993449337,-161.5119377467,-2.6250837767
1518633250.0461697578,-304.1162830760,-165.4584893366,-2.6247615820
1518633251.0930190086,-311.4218966842,-169.4907336061,-2.6408417621
1518633252.1152551174,-318.6351654832,-173.2637747017,-2.6552369788
1518633253.1609907150,-326.0036275804,-177.1433560791,-2.6473411540
1518633254.1843788624,-333.1996391779,-181.0363849505,-2.6473266737
1518633255.2703745365,-340.8804141812,-185.0140711614,-2.6673980565
1518633256.3134233952,-348.2400542975,-188.8771153671,-2.6508085106
1518633257.3843591213,-355.7286673585,-193.0315565723,-2.6427149414
1518633258.4474389553,-363.2047275187,-197.0195588596,-2.6634224914
1518633259.5023734570,-370.7085791476,-200.8858814215,-2.6586824385
1518633260.5541512966,-378.1318242736,-204.8094163705,-2.6491047296
1518633261.5817022324,-385.3623612740,-208.6571409351,-2.6493596265
1518633262.5818033218,-392.4047143429,-212.4548875066,-2.6425339239
1518633263.6041424274,-399.6213804961,-216.3627170346,-2.6438421883
1518633264.6556317806,-407.0058415201,-220.4302661652,-2.6407392888
1518633265.6557631493,-414.0374115990,-224.2414505931,-2.6472673392
1518633266.7641553879,-421.8586282845,-228.3963271142,-2.6502876027
1518633267.8314192295,-429.3743540604,-232.3653536530,-2.6514330318
1518633268.8992264271,-436.6479694033,-236.2940173206,-2.6419064911
1518633269.9293880463,-443.1085277614,-239.8155457626,-2.6433771264
1518633270.9529700279,-447.8262530908,-242.3730679081,-2.6474533434
1518633271.9864552021,-451.9906101511,-244.4655776272,-2.6979238909
1518633273.0372681618,-456.5470975832,-246.5683657056,-2.6983238232
1518633274.0367262363,-460.2124538576,-248.3874107279,-2.6658154659
1518633275.0789139271,-462.8151443016,-249.7218855159,-2.6317151679
1518633276.1066064835,-463.3221075494,-250.0103951898,-2.6198481129
1518633277.1060910225,-463.2908046289,-249.9844064893,-2.6187131612
1518633278.1062614918,-463.1402684710,-249.8924578779,-2.6194446635
1518633279.1064946651,-463.0846599120,-249.8559037532,-2.6191070771
1518633280.1058096886,-463.0548462399,-249.8343293195,-2.6187710428
1518633281.1064527035,-463.0353788284,-249.8192066233,-2.6184992598
1518633282.1064929962,-463.0233290979,-249.8088058919,-2.6182822342
1518633283.1063499451,-463.0133640703,-249.8000239167,-2.6181100720
1518633284.1092755795,-463.0068787614,-249.7934951878,-2.6179714649
1518633285.1060771942,-463.0014109157,-249.7878534827,-2.6178537222
1518633286.1064085960,-462.9974642178,-249.7833264382,-2.6177545281
1518633287.1059641838,-462.9938745433,-249.7792718861,-2.6176719497
1518633288.1408140659,-463.2151808192,-249.9057547890,-2.6151844605
1518633289.2077522278,-464.1393460416,-250.4480788437,-2.6051971418
1518633290.2326517105,-465.4196893762,-251.2149222270,-2.6004860567
1518633291.2527801991,-467.2113241542,-252.2742381317,-2.6167278954
1518633292.2972996235,-469.7036519108,-253.6684888076,-2.6452615079
1518633293.3186056614,-472.8958746108,-255.3855365273,-2.6516368836
1518633294.3191409111,-476.7994051937,-257.4559148101,-2.6559561797
1518633295.3191313744,-481.7063929904,-260.0408700497,-2.6584943600
1518633296.3189220428,-487.6809451874,-263.2350473283,-2.6497719386
1518633297.3414206505,-494.6937677355,-266.9917430130,-2.6502277022
1518633298.3936562538,-502.5168600536,-271.1775088941,-2.6467903873
1518633299.4497549534,-510.4567633685,-275.4705252901,-2.6502190497
1518633300.4496507645,-517.6716336472,-279.2988744586,-2.6574585699
1518633301.4706060886,-524.9161735777,-283.0749452259,-2.6581408596
1518633302.5329978466,-532.4190568138,-287.0764729887,-2.6703518697
1518633303.5910139084,-538.9386215032,-290.2831251365,-2.6869909213
1518633304.5910544395,-544.0916758723,-292.9510486698,-2.6213127878
1518633305.6129996777,-549.1830749782,-296.1077959499,-2.5534714066
1518633306.6740152836,-554.6067538593,-299.6836333246,-2.5899868810
1518633307.7026901245,-560.0762016851,-302.5399598357,-2.6942906074
1518633308.7304790020,-565.2864254699,-304.9604778406,-2.7128581967
1518633309.7556426525,-570.0927693651,-307.2700871962,-2.6903106425
1518633310.7579498291,-574.4176628356,-309.4509580557,-2.6534254563
1518633311.7830998898,-578.6812820907,-311.8547160389,-2.6101680661
1518633312.8064060211,-583.3703026294,-314.5801119517,-2.6081626539
1518633313.8060908318,-588.3944251631,-317.7700833417,-2.5598971955
1518633314.8305544853,-593.9304001515,-320.9386015868,-2.6552182297
1518633315.8651235104,-599.3771727851,-323.6400222258,-2.6822806201
1518633316.8537790775,-604.4327951176,-326.3080805925,-2.6271167808
1518633317.8781712055,-610.2640932783,-329.4548654859,-2.6763658757
1518633318.8783113956,-616.8055450605,-332.5982953060,-2.6956734407
1518633319.8784666061,-623.9878685845,-336.1463719850,-2.6788664924
1518633320.9111166000,-631.6227082111,-339.9708869980,-2.6794267703
1518633321.9327204227,-639.2242369422,-343.6417419693,-2.6996185645
1518633322.9534218311,-646.7976973018,-347.1636608408,-2.7116024104
1518633323.9808621407,-654.4036745008,-350.5336327454,-2.7275618920
1518633325.0054500103,-661.9053761628,-353.7998356520,-2.7392454918
1518633326.0595464706,-669.7690328943,-356.9589338593,-2.7590537007
1518633327.1318390369,-677.7343453102,-360.1894569541,-2.7523329473
1518633328.1914732456,-685.5545945279,-363.4813577579,-2.7441345769
1518633329.2560369968,-693.3986919798,-366.7373260088,-2.7532563412
1518633330.2726960182,-700.8859536490,-369.8080547961,-2.7552620622
1518633331.3205940723,-708.0730005840,-372.7516126370,-2.7564468459
1518633332.3467054367,-714.2313282087,-375.2239493543,-2.7631086444
1518633333.4399557114,-719.8335170545,-377.3501496546,-2.7769165793
1518633334.4869167805,-724.2786566718,-379.0080885647,-2.7872968340
1518633335.5318322182,-728.4600528338,-380.3441915125,-2.8899388618
1518633336.5593171120,-732.5242361677,-380.9313446800,-3.0895746084
1518633337.6027431488,-735.7690251483,-380.7740324904,3.0542293310
1518633338.6641249657,-739.0234616278,-380.2610452667,2.9172348582
1518633339.7039036751,-741.9549517385,-379.1447891438,2.6490149310
1518633340.7497789860,-743.9096909136,-377.8003958770,2.4545165434
1518633341.7885892391,-745.4655320431,-376.2228099304,2.2716236617
1518633342.7916519642,-746.5136343756,-374.8087034296,2.1697553398
1518633343.8333451748,-747.2213747516,-373.6688149852,2.1115467070
1518633344.8565475941,-747.6233939918,-372.9454671435,2.0830503232
1518633345.8566122055,-747.7595362113,-372.6704974694,2.0783953926
1518633346.8790018559,-747.7332642074,-372.6804484680,2.0779409343
1518633347.8783645630,-747.7191063400,-372.6860589917,2.0780454220
1518633348.8783478737,-747.7063672305,-372.6911152810,2.0781154835
1518633349.8795495033,-747.7113113314,-372.6671626028,2.0809142702
1518633350.9488894939,-747.7691082910,-372.5462547730,2.0949936597
1518633351.9219007492,-748.0977842096,-371.9571381601,2.0790116437
1518633352.9252908230,-748.5437377389,-371.1379472901,2.0713564782
1518633353.9309062958,-749.2517364883,-369.9088044346,2.1392761678
1518633354.9493629932,-750.2966841709,-368.4238606906,2.2123610010
1518633356.0019726753,-751.0524401240,-367.4014907100,2.2150937623
1518633357.0191013813,-751.2727511765,-367.0836310640,2.2133048346
1518633358.0311107635,-751.5176795124,-366.7440848876,2.2086022744
1518633359.0706226826,-752.1297540748,-365.8982125301,2.1985970228
1518633360.1288630962,-753.0195166652,-364.6366231727,2.1800667810
1518633361.1716697216,-754.2896873061,-362.7604953058,2.1585629879
1518633362.1717338562,-756.0266033303,-360.0834800629,2.1426094729
1518633363.1945459843,-758.3864789488,-356.3763943155,2.1412402141
1518633364.2270255089,-761.2846304246,-351.8609904613,2.1489038578
1518633365.2585749626,-764.3069252373,-347.0812472440,2.1414976737
1518633366.3073763847,-767.3362230096,-342.2740996517,2.1404280452
1518633367.3616595268,-770.3272863227,-337.5741438252,2.1457680017
1518633368.4053437710,-773.2223885381,-333.0089501141,2.1406508679
1518633369.4567940235,-776.0877993833,-328.4823717021,2.1384623896
1518633370.4778611660,-778.8494427182,-324.1468204672,2.1439710311
1518633371.5039734840,-781.6255014088,-319.7967419804,2.1442930895
1518633372.5319321156,-784.3781231633,-315.4265254909,2.1373910270
1518633373.5862886906,-787.1422008980,-310.9345579765,2.1256007408
1518633374.6136407852,-789.8053054359,-306.5341158643,2.1229797778
1518633375.6338338852,-792.4679373670,-302.1700966254,2.1294588828
1518633376.6331896782,-795.1559937848,-297.9274015587,2.1460218822
1518633377.6336891651,-797.8994014837,-293.6796820329,2.1481738625
1518633378.6636927128,-800.6661496632,-289.3048713928,2.1437825551
1518633379.6874165535,-803.4566770867,-284.9920279651,2.1485067637
1518633380.7107551098,-806.1356360305,-280.6816821186,2.1315719899
1518633381.7668583393,-808.8722178295,-276.2281075673,2.1349904682
1518633382.8157129288,-811.6255308429,-271.8327538678,2.1423316204
1518633383.8506064415,-814.3483258631,-267.4823947035,2.1384480029
1518633384.8591003418,-817.0048446554,-263.2020703996,2.1354796427
1518633385.8803336620,-819.7239513581,-258.8616430504,2.1448038580
1518633386.9382898808,-822.5584413703,-254.4040770271,2.1476269683
1518633387.9592111111,-825.3006860937,-250.1066295438,2.1478283370
1518633388.9806351662,-828.0602240391,-245.8064093714,2.1474436983
1518633389.9810872078,-830.7648504175,-241.5938411710,2.1489717341
1518633390.9805369377,-833.4315148381,-237.3792158777,2.1409146026
1518633392.0069394112,-836.1390613659,-233.0631801303,2.1125950926
1518633393.0269520283,-838.5161454206,-228.5782966045,2.0253136792
1518633394.0271282196,-840.6573958092,-224.0573379220,2.0207020768
1518633395.0271289349,-842.8838209363,-219.5793029543,2.0617518117
1518633396.0500144958,-845.3713108387,-215.1267306630,2.1095278741
1518633397.0692026615,-847.9512314405,-210.7738472328,2.1288787944
1518633398.1162309647,-850.5180824615,-206.5162201738,2.1340898456
1518633399.1397774220,-852.5863756165,-203.2063077664,2.1466864021
1518633400.2038567066,-854.2307243798,-200.5729545666,2.1515394055
1518633401.2508413792,-855.3731412933,-198.7429282769,2.1553340486
1518633402.2981305122,-855.9500901876,-197.8009776670,2.1552723654
1518633403.3187501431,-856.3116553421,-197.2103700357,2.1606490445
1518633404.3775517941,-856.7040318920,-196.5857379784,2.1565853289
1518633405.3769135475,-856.7647363893,-196.4678888169,2.1571673312
1518633406.4039041996,-856.7415187846,-196.4818271675,2.1579662900
1518633407.4031202793,-856.7218099718,-196.4934016484,2.1582877728
1518633408.4037101269,-856.7048944347,-196.5030654440,2.1584244395
1518633409.4036345482,-856.6904007948,-196.5112541673,2.1585368973
1518633410.4031379223,-856.6778313300,-196.5184442463,2.1585944501
1518633411.4037899971,-856.6670364780,-196.5245664308,2.1586443744
1518633412.4035661221,-856.6965981380,-196.4718907859,2.1638513662
1518633413.4031479359,-857.1718237990,-195.7579777103,2.1648832479
1518633414.4255044460,-857.8367324770,-194.7698585534,2.1709219556
1518633415.4501380920,-858.8321536548,-193.3064807779,2.1649421183
1518633416.4498536587,-860.1834017046,-191.2160224373,2.1353736544
1518633417.4504668713,-861.8917818605,-188.4488837200,2.1201171582
1518633418.4849722385,-863.8003246071,-185.2186710985,2.0846269146
1518633419.4847829342,-865.2917490421,-182.0115001160,1.9230467376
1518633420.4844427109,-866.0006401363,-178.8140066303,1.6529372801
1518633421.5513336658,-865.6204034170,-175.5430215847,1.2767002632
1518633422.6198554039,-864.1268658767,-172.6109638393,0.9562143893
1518633423.6736357212,-861.6556124055,-169.8454811211,0.7692748138
1518633424.7272422314,-858.2920702978,-166.8111441836,0.7244588584
1518633425.7541861534,-854.1891461832,-163.0861263463,0.7461295306
1518633426.7505698204,-849.4334961075,-158.6515062716,0.7604911191
1518633427.7722823620,-843.8977902148,-153.3821294914,0.7743083018
1518633428.8314609528,-837.5970434041,-147.3420266687,0.7783463545
1518633429.8479976654,-831.4014519106,-141.3687956574,0.7659879563
1518633430.9070732594,-824.8408433863,-135.3676828310,0.7476612593
1518633431.9324619770,-818.4846134840,-129.7396959301,0.7386524587
1518633432.9409792423,-812.2706444120,-124.3095900945,0.7411072040
1518633433.9639747143,-806.0568825344,-118.7839668339,0.7517146603
1518633434.9970576763,-800.0169364172,-113.0384068794,0.7862012577
1518633436.0770735741,-793.8502442751,-106.9120649620,0.8053940474
1518633437.1453487873,-787.8031704940,-100.8218862998,0.8137158394
1518633438.2070946693,-781.8993672986,-94.6860882133,0.8342843692
1518633439.2286388874,-776.2642318549,-88.7014267785,0.8102923343
1518633440.2609722614,-770.2272308463,-83.0908947736,0.7317876400
1518633441.2916452885,-764.1544897814,-78.0857401860,0.6739289282
1518633442.3450679779,-758.4129471897,-73.7471658013,0.6163357595
1518633443.3674373627,-753.3660128549,-69.9215763251,0.6806387645
1518633444.3897821903,-749.5055986390,-66.7178984862,0.7139094154
1518633445.4496529102,-747.0929146282,-64.6228789946,0.7626420436
1518633446.4593129158,-746.2799074985,-63.8608395467,0.7777811194
1518633447.4593236446,-746.2468962444,-63.8747518180,0.7769631644
1518633448.4595670700,-746.2244418110,-63.8859058190,0.7765510020
1518633449.4597203732,-746.2071627581,-63.8927924098,0.7764352511
1518633450.4592983723,-746.1933326220,-63.8983073314,0.7763956077
1518633451.4589014053,-746.1817751992,-63.9027626899,0.7763775107
1518633452.4590277672,-746.1716625819,-63.9057102339,0.7763586894
1518633453.4597928524,-746.1627184385,-63.9080326993,0.7763480200
1518633454.4598641396,-745.6693375186,-63.4051276319,0.8295942382
1518633455.4797897339,-745.1383550275,-62.8188319807,0.8491663770
1518633456.5327894688,-744.8870355321,-62.5450914603,0.8492070528
1518633457.5315787792,-744.8801195393,-62.5472228646,0.8493140057
1518633458.5599031448,-744.8733410939,-62.5481078061,0.8492186831
1518633459.5575621128,-744.7374294900,-62.4013090737,0.8492643703
1518633460.5573439598,-744.7408893067,-62.4120204627,0.8492933135
1518633461.5570116043,-744.7379989582,-62.4148794830,0.8492315564
1518633462.5571823120,-744.7361205291,-62.4183204603,0.8492177003
1518633463.5574676991,-744.7340934584,-62.4211874383,0.8492184967
1518633464.5578114986,-744.7324205512,-62.4241483203,0.8492160088
1518633465.5587103367,-744.7307764279,-62.4265392286,0.8492235714
1518633466.5581867695,-744.7283675771,-62.4278256677,0.8492183026
1518633467.5575492382,-744.7269679135,-62.4299062326,0.8492188937
1518633468.5581882000,-744.7255525163,-62.4316655755,0.8492244454
1518633469.5571274757,-744.7243215404,-62.4333871721,0.8492336206
1518633470.5579326153,-744.7229269941,-62.4348305432,0.8492241445
1518633471.5570085049,-744.7217228680,-62.4361960213,0.8492332249
1518633472.5571823120,-744.7203084158,-62.4372436636,0.8492384393
1518633473.5569872856,-744.7191154882,-62.4383178041,0.8492434681
1518633474.5781211853,-744.1493200894,-61.8231131713,0.8017765449
1518633475.5978469849,-743.1057536035,-60.8088807690,0.7485727590
1518633476.6208522320,-742.1931710996,-59.9807177668,0.7264593497
1518633477.6438603401,-741.7013547522,-59.5468165238,0.7203778618
1518633478.6441733837,-741.4545833850,-59.3331776548,0.7156625884
1518633479.6440649033,-741.1231984018,-59.0477113576,0.7124258520
1518633480.6442267895,-741.1163447188,-59.0435000222,0.7127700018
1518633481.6652235985,-741.1173786096,-59.0464060668,0.7128485134
1518633482.6653780937,-741.1180446457,-59.0490282289,0.7129452967
1518633483.6656062603,-741.1190390729,-59.0518726759,0.7130044555
1518633484.6651952267,-741.1193969686,-59.0538478824,0.7130031299
1518633485.6656267643,-741.1192470463,-59.0552983650,0.7129884711
1518633486.7106170654,-741.1194851321,-59.0570657862,0.7129734533
1518633487.7072606087,-741.1193193622,-59.0575979721,0.7129796739
1518633488.7463297844,-741.1191182544,-59.0588059056,0.7129556078
1518633489.7459247112,-741.1188315917,-59.0600261176,0.7129063592
1518633490.7460193634,-741.1186247284,-59.0612157966,0.7129117627
1518633491.7466218472,-741.1184852907,-59.0622928464,0.7130046563
1518633492.7456164360,-741.1084295354,-59.0547850494,0.7138316648
1518633493.7674264908,-740.9223661819,-58.8947416114,0.7139574111
1518633494.7669160366,-740.1155596079,-58.1938588901,0.7167230007
1518633495.8347971439,-738.9543882039,-57.1876914416,0.7107433310
1518633496.8794474602,-737.3162869348,-55.8186195902,0.6797039721
1518633497.9272637367,-735.1350149070,-54.2573738247,0.5419327679
1518633498.9548377991,-732.6840998417,-53.1978239437,0.2475589356
1518633499.9544212818,-731.7280593653,-53.0049087991,0.1754160037
1518633500.9553778172,-731.7304760668,-53.0016198989,0.1772434884
1518633501.9581704140,-731.7337532781,-53.0026190413,0.1777680213
1518633502.9546623230,-731.7345710027,-53.0030124247,0.1778356760
1518633503.9545331001,-731.7360541108,-53.0036416873,0.1779615746
1518633504.9567055702,-731.7375223266,-53.0041703655,0.1780862146
1518633505.9554936886,-731.7387160802,-53.0046878975,0.1781620128
1518633506.9588208199,-731.7396739953,-53.0050359144,0.1782265018
1518633507.9539082050,-731.7405305235,-53.0053929504,0.1782635384
1518633508.9575300217,-731.7409553392,-53.0054509359,0.1782911461
1518633509.9545357227,-731.7414117083,-53.0057413293,0.1782969446
1518633510.9748632908,-731.7419496673,-53.0060454329,0.1783036721
1518633511.9746110439,-731.7424583052,-53.0061543031,0.1783261529
1518633512.9801528454,-731.7430646605,-53.0061000185,0.1783224713
1518633513.9857022762,-731.7434924504,-53.0062731712,0.1781767413
1518633514.9960944653,-731.7438403354,-53.0063012636,0.1780441981
1518633515.9962077141,-731.7438157982,-53.0062582739,0.1779745869
1518633516.9963991642,-730.6273054636,-52.8519081395,0.1006592359
1518633517.9966013432,-728.9243476138,-52.7850672120,-0.0430549465
1518633519.0217266083,-726.7560437455,-53.1895513372,-0.3240591361
1518633520.0429859161,-724.5543452061,-54.3353210582,-0.6184305179
1518633521.0869579315,-723.0254158917,-55.7232072879,-0.8403221007
1518633522.1804852486,-722.0911863768,-56.9755468002,-1.0039942739
1518633523.1509308815,-721.1939672280,-58.5957213291,-1.1062668662
1518633524.1506545544,-720.1442733502,-60.8894644779,-1.1489983930
1518633525.1746041775,-718.6871173006,-63.9529710871,-1.0963034764
1518633526.2044625282,-716.4627466409,-67.7730630440,-1.0084175528
1518633527.2209277153,-713.4650911409,-72.2851679734,-0.9715504311
1518633528.2756214142,-709.7573115600,-77.7281190123,-0.9733174828
1518633529.3228564262,-705.5553444950,-83.9307504936,-0.9749472650
1518633530.3478250504,-700.9672227937,-90.6615370321,-0.9658958642
1518633531.4121408463,-695.9613389764,-98.0425960890,-0.9748743375
1518633532.4412734509,-691.0926112548,-105.2330033044,-0.9719770850
1518633533.4417631626,-686.4088205713,-112.1182533275,-0.9702397102
1518633534.5002384186,-681.6073254743,-119.3527463486,-0.9849656864
1518633535.5791566372,-676.8808945475,-126.7091589312,-0.9993414538
1518633536.5936639309,-672.4872527684,-133.5314277390,-0.9856456892
1518633537.6407294273,-667.8719170344,-140.5043489293,-0.9562887902
1518633538.7196590900,-662.8152810434,-147.4888485749,-0.9262488473
1518633539.7466289997,-657.8386817810,-153.9938486353,-0.9040212383
1518633540.7971377373,-653.0179962297,-160.6514022009,-0.9793619459
1518633541.8556373119,-649.4209434075,-167.0760620402,-1.0972130613
1518633542.8867950439,-645.9795012958,-173.9208454583,-1.0907794426
1518633543.9474849701,-641.7775627318,-181.2777865888,-1.0120360377
1518633545.0022673607,-637.1986353180,-188.5274858383,-0.9855377205
1518633546.0262138844,-632.7004215485,-195.5014763631,-0.9818289325
1518633547.0639414787,-628.1059061724,-202.4714176992,-0.9828453415
1518633548.1280679703,-623.4519538708,-209.6525464946,-0.9882845835
1518633549.2199065685,-618.6756502663,-217.0102321335,-0.9877764915
1518633550.2468338013,-614.1828105467,-223.9090781951,-0.9881076880
1518633551.3318989277,-609.3891461956,-231.1414401222,-0.9757842259
1518633552.4034214020,-604.6325266580,-238.2494723412,-0.9801146340
1518633553.4616405964,-600.0079864210,-245.3478182579,-0.9835745593
1518633554.5081760883,-595.4287414904,-252.3558328942,-0.9766867367
1518633555.5410225391,-590.8023026722,-259.1982157169,-0.9633505094
1518633556.5410823822,-586.3594770298,-265.8512744085,-0.9666932875
1518633557.5687003136,-581.9504401413,-272.5269703675,-0.9663805218
1518633558.6207215786,-577.8673072262,-278.6142733701,-0.9602498647
1518633559.6202638149,-574.3832239913,-283.4549557289,-0.9089679846
1518633560.6802225113,-571.1361283376,-287.7054347939,-0.9212581662
1518633561.7019176483,-568.8350948750,-291.2746313733,-1.0553171521
1518633562.7021391392,-567.4415744096,-294.2939247495,-1.1938051798
1518633563.7790241241,-566.6508415631,-296.8993610380,-1.3295740995
1518633564.7848401070,-566.2553582130,-299.1856954432,-1.4601546334
1518633565.8154466152,-566.2449819602,-301.5865457372,-1.6516570980
1518633566.8190004826,-566.8133529728,-303.8397342517,-1.9581787563
1518633567.8403122425,-568.1598182908,-305.8341841178,-2.3152434051
1518633568.8639178276,-570.3138147689,-307.6674517600,-2.5172734022
1518633569.8621370792,-573.2478032839,-309.4843754161,-2.6377161967
1518633570.9034435749,-577.2117591580,-311.5363833110,-2.6719254303
1518633571.9300041199,-582.0804907148,-314.1210712332,-2.6432328627
1518633572.9503874779,-587.8749036033,-317.3842893385,-2.6208850978
1518633573.9737796783,-594.6201655907,-321.1104022067,-2.6493188517
1518633575.0450303555,-602.5591558542,-325.1797092595,-2.6696303554
1518633576.0344145298,-610.0483258787,-329.0678708757,-2.6550286467
1518633577.0623323917,-617.6924993331,-333.1354805815,-2.6469616149
1518633578.1397557259,-625.5925184114,-337.2782048909,-2.6726182590
1518633579.1594703197,-633.0969191174,-340.9217342076,-2.7006009772
1518633580.2138519287,-640.8129240475,-344.5215691304,-2.7085873977
1518633581.2362616062,-648.3091525584,-347.9480676747,-2.7256613188
1518633582.3096580505,-656.1482423856,-351.4136705597,-2.7340516362
1518633583.3776140213,-663.9465942228,-354.7644853008,-2.7438221735
1518633584.4467651844,-671.8900936981,-357.9264379207,-2.7665045885
1518633585.5176842213,-679.8331388085,-361.1237125240,-2.7530691205
1518633586.5409436226,-687.4095809243,-364.2784270380,-2.7486814959
1518633587.6302490234,-695.4303773720,-367.5965192609,-2.7530381068
1518633588.6888167858,-703.1560411266,-370.7904136102,-2.7510497751
1518633589.7371621132,-710.0715941286,-373.5358907269,-2.7603246442
1518633590.8026602268,-716.1571144821,-375.9820870112,-2.7460459914
1518633591.7975299358,-720.9257292869,-377.9964623192,-2.7298681455
1518633592.8221189976,-724.6899671964,-379.5677737344,-2.7548752338
1518633593.8177847862,-727.7116940968,-380.7522750349,-2.7708277388
