stamp,x,y,yaw
1518461605.7750973701,-1922.7767768833,-723.4370609289,2.3496327192
1518461605.9756317139,-1923.6780677182,-722.5122323722,2.3502775096
1518461606.1756012440,-1924.5786512100,-721.5905243650,2.3512759412
1518461606.3756618500,-1925.4829448477,-720.6678952720,2.3525900942
1518461606.5756471157,-1926.3886841156,-719.7497111710,2.3546108403
1518461606.7754867077,-1927.2920442443,-718.8367674366,2.3568026064
1518461606.9755544662,-1928.1954831382,-717.9253058564,2.3544237712
1518461607.1753573418,-1929.0919507537,-717.0137355118,2.3507038832
1518461607.3751096725,-1929.9767483538,-716.1106023063,2.3489642862
1518461607.5753777027,-1930.8520179464,-715.2134369350,2.3424601092
1518461607.7749655247,-1931.7176369727,-714.3171961893,2.3372198222
1518461607.9748432636,-1932.5814236100,-713.4202161246,2.3343564124
1518461608.1747078896,-1933.4325383387,-712.5316035802,2.3310168801
1518461608.3756918907,-1934.2812707358,-711.6390656169,2.3278867909
1518461608.5754432678,-1935.1141411698,-710.7581054588,2.3232426403
1518461608.7753787041,-1935.9362169395,-709.8835361930,2.3200174289
1518461608.9748637676,-1936.7465590300,-709.0151035914,2.3147244945
1518461609.1748385429,-1937.5483673672,-708.1480573012,2.3072115032
1518461609.3749806881,-1938.3359268272,-707.2822710122,2.3005102723
1518461609.5756237507,-1939.1088844216,-706.4224616729,2.2941675025
1518461609.7753908634,-1939.8576842202,-705.5753464033,2.2856351534
1518461609.9752507210,-1940.5866745753,-704.7362769539,2.2766352074
1518461610.1748569012,-1941.2914840674,-703.9085529112,2.2670576722
1518461610.3754715919,-1941.9760308619,-703.0871065427,2.2583990497
1518461610.5756027699,-1942.6349821811,-702.2784020443,2.2462424238
1518461610.7749712467,-1943.2623305682,-701.4840724147,2.2240483692
1518461610.9750173092,-1943.8584693094,-700.6864057640,2.1928652170
1518461611.1755096912,-1944.4119952871,-699.8891553216,2.1533219375
1518461611.3750693798,-1944.9236106763,-699.0869849939,2.1096025437
1518461611.5753700733,-1945.3967865229,-698.2692071674,2.0673105800
1518461611.7756073475,-1945.8295364826,-697.4376555604,2.0184959575
1518461611.9749629498,-1946.2133309551,-696.6094169375,1.9657140647
1518461612.1754446030,-1946.5466867201,-695.7618216423,1.8983932632
1518461612.3749649525,-1946.8192093178,-694.9234152742,1.8290814617
1518461612.5749700069,-1947.0284667524,-694.0764625001,1.7528478304
1518461612.7756836414,-1947.1682613978,-693.2380194771,1.6688253361
1518461612.9749596119,-1947.2362922130,-692.4082610951,1.5822088554
1518461613.1754949093,-1947.2311262640,-691.5960662644,1.4829362895
1518461613.3749816418,-1947.1476473278,-690.8128914082,1.3783130845
1518461613.5749843121,-1946.9857196419,-690.0638861524,1.2696456748
1518461613.7754106522,-1946.7480189253,-689.3462400538,1.1620258084
1518461613.9752717018,-1946.4434821853,-688.6727743956,1.0577627686
1518461614.1755084991,-1946.0711948971,-688.0307519725,0.9717690790
1518461614.3748574257,-1945.6496072157,-687.4166308058,0.9067526352
1518461614.5749526024,-1945.1861407190,-686.8209725830,0.8591405965
1518461614.7753448486,-1944.6929947984,-686.2384071274,0.8262461715
1518461614.9746925831,-1944.1813247315,-685.6691306574,0.8033848533
1518461615.1755495071,-1943.6439562584,-685.0993429637,0.7843529324
1518461615.3749978542,-1943.0898886321,-684.5387864726,0.7682176262
1518461615.5748195648,-1942.5182382881,-683.9771986220,0.7600533964
1518461615.7751646042,-1941.9294213730,-683.4140029034,0.7557812975
1518461615.9754858017,-1941.3287082518,-682.8457946433,0.7580638241
1518461616.1751804352,-1940.7230936051,-682.2738654308,0.7570885919
1518461616.3748188019,-1940.1043793740,-681.6958386086,0.7554558356
1518461616.5749843121,-1939.4724043001,-681.1144369954,0.7501099715
1518461616.7751526833,-1938.8302740746,-680.5283396976,0.7487554075
1518461616.9756412506,-1938.1735431562,-679.9343187321,0.7486765481
1518461617.1748631001,-1937.5168773376,-679.3430604460,0.7490770652
1518461617.3751642704,-1936.8454913137,-678.7373692396,0.7510156214
1518461617.5757045746,-1936.1759141835,-678.1230038859,0.7552287582
1518461617.7757151127,-1935.4979326377,-677.5016929493,0.7514507199
1518461617.9748125076,-1934.8033069584,-676.8827110683,0.7436560221
1518461618.1755335331,-1934.0918701154,-676.2546911500,0.7450506342
1518461618.3753304482,-1933.4037693765,-675.6379209605,0.7390096509
1518461618.5754010677,-1932.6968901777,-675.0203988278,0.7318090682
1518461618.7750532627,-1931.9914045033,-674.4070442958,0.7380530249
1518461618.9755010605,-1931.2968936539,-673.7845217240,0.7382629038
1518461619.1747932434,-1930.5944027211,-673.1678383179,0.7258428274
1518461619.3754565716,-1929.8756138508,-672.5500257827,0.7208481903
1518461619.5751571655,-1929.1517522015,-671.9369840787,0.7134452027
1518461619.7747085094,-1928.4173490997,-671.3167086511,0.7111642642
1518461619.9755356312,-1927.6784778700,-670.6887573069,0.7057614686
1518461620.1754510403,-1926.9324165700,-670.0607977459,0.7051454199
1518461620.3749613762,-1926.1828981949,-669.4307562575,0.7036075027
1518461620.5749468803,-1925.4276164530,-668.7983941894,0.7006256348
1518461620.7750904560,-1924.6660744324,-668.1631396388,0.6981291788
1518461620.9756546021,-1923.8963587676,-667.5224846174,0.6987605730
1518461621.1754455566,-1923.1250191459,-666.8799210298,0.6981570577
1518461621.3750622272,-1922.3499897300,-666.2280510287,0.6996176825
1518461621.5756368637,-1921.5623678108,-665.5683853292,0.6988309514
1518461621.7754423618,-1920.7692701520,-664.9048723226,0.6980315614
1518461621.9756653309,-1919.9691783384,-664.2353666374,0.6980883919
1518461622.1753339767,-1919.1628622649,-663.5630153855,0.6974440172
1518461622.3751623631,-1918.3466591729,-662.8861105406,0.6980952156
1518461622.5750863552,-1917.5250951183,-662.1997727797,0.7007437185
1518461622.7747883797,-1916.7029465846,-661.5048714365,0.7059935216
1518461622.9746921062,-1915.8765483304,-660.8001702964,0.7146089944
1518461623.1757080555,-1915.0482561110,-660.0744578805,0.7264522256
1518461623.3754043579,-1914.2280587908,-659.3389599857,0.7400631427
1518461623.5749514103,-1913.4120237894,-658.5874641488,0.7537661663
1518461623.7746837139,-1912.6010256747,-657.8197162369,0.7646594407
1518461623.9749190807,-1911.7890889163,-657.0386252543,0.7743893741
1518461624.1748039722,-1910.9846022337,-656.2438302458,0.7867027650
1518461624.3750965595,-1910.1739756341,-655.4339056302,0.7863012840
1518461624.5751235485,-1909.3611064876,-654.6256474241,0.7861758173
1518461624.7756924629,-1908.5377016781,-653.8100002863,0.7826310745
1518461624.9755456448,-1907.7122321495,-652.9990582697,0.7753956994
1518461625.1753528118,-1906.8762557875,-652.1963332470,0.7545737710
1518461625.3754038811,-1906.0156459392,-651.4080709013,0.7314649934
1518461625.5749580860,-1905.1421466192,-650.6380983957,0.7151682144
1518461625.7756185532,-1904.2498233012,-649.8814224299,0.6923784361
1518461625.9751617908,-1903.3424037069,-649.1480173935,0.6713464381
1518461626.1747355461,-1902.4211652404,-648.4346301674,0.6550075832
1518461626.3747270107,-1901.4860705864,-647.7330793947,0.6410818480
1518461626.5751805305,-1900.5378081284,-647.0453140591,0.6268654779
1518461626.7752211094,-1899.5814170673,-646.3679636496,0.6239884702
1518461626.9754312038,-1898.6249450567,-645.6842969998,0.6250454863
1518461627.1754939556,-1897.6722807711,-645.0103957220,0.6213531507
1518461627.3750483990,-1896.7191733194,-644.3337954442,0.6284184860
1518461627.5752396584,-1895.7664037427,-643.6422275268,0.6347823344
1518461627.7752261162,-1894.8138601266,-642.9418332500,0.6416237367
1518461627.9756636620,-1893.8641464783,-642.2277268857,0.6516215408
1518461628.1754791737,-1892.9222882447,-641.5061643537,0.6645087846
1518461628.3755664825,-1891.9934672083,-640.7724191477,0.6708725636
1518461628.5754444599,-1891.0698530201,-640.0363306569,0.6796435080
1518461628.7753779888,-1890.1598564005,-639.2860183129,0.6943357756
1518461628.9749960899,-1889.2635724809,-638.5413900155,0.6959974309
1518461629.1755669117,-1888.3743178440,-637.7843327392,0.7079083295
1518461629.3750576973,-1887.4985569789,-637.0286401654,0.7082585903
1518461629.5747346878,-1886.6235433535,-636.2674697488,0.7107098718
1518461629.7748639584,-1885.7628321924,-635.5073222513,0.7188176962
1518461629.9754567146,-1884.9067446325,-634.7442643422,0.7193918184
1518461630.1752619743,-1884.0515303501,-633.9817815944,0.7204552767
1518461630.3753602505,-1883.1984853912,-633.2203279419,0.7220291559
1518461630.5754234791,-1882.3439238266,-632.4566408573,0.7220526997
1518461630.7750568390,-1881.4866340037,-631.6900624212,0.7219402126
1518461630.9757099152,-1880.6199107196,-630.9186119543,0.7186594669
1518461631.1747183800,-1879.7537624147,-630.1576061803,0.7101518957
1518461631.3755662441,-1878.8665929559,-629.3962131619,0.7012023985
1518461631.5754902363,-1877.9748565060,-628.6432857631,0.6939951084
1518461631.7752354145,-1877.0733939219,-627.8964256768,0.6870430753
1518461631.9750905037,-1876.1613294715,-627.1534160884,0.6814940383
1518461632.1748132706,-1875.2490887093,-626.4084922924,0.6762981324
1518461632.3751580715,-1874.3165237045,-625.6667495861,0.6689904716
1518461632.5747740269,-1873.3785452478,-624.9288297944,0.6687156029
1518461632.7750070095,-1872.4369183543,-624.1866170056,0.6699487597
1518461632.9756436348,-1871.4902494467,-623.4415117725,0.6693670354
1518461633.1749207973,-1870.5482723329,-622.7002380867,0.6731018405
1518461633.3754882812,-1869.6032163481,-621.9461229633,0.6781553328
1518461633.5754706860,-1868.6640135277,-621.1932683242,0.6811236210
1518461633.7748374939,-1867.7306293437,-620.4378218062,0.6859837919
1518461633.9754981995,-1866.7930829233,-619.6739914195,0.6887804650
1518461634.1749925613,-1865.8647659257,-618.9096994231,0.6960879151
1518461634.3747332096,-1864.9441871307,-618.1413724961,0.7010842270
1518461634.5750939846,-1864.0276039167,-617.3674974370,0.7059810728
1518461634.7746911049,-1863.1260024818,-616.5990438205,0.7076674156
1518461634.9754202366,-1862.2247440416,-615.8295342417,0.7085847567
1518461635.1751534939,-1861.3370932428,-615.0691482732,0.7092164429
1518461635.3748099804,-1860.4560381950,-614.3202631113,0.7040156796
1518461635.5748472214,-1859.5755241381,-613.5799168222,0.6996967568
1518461635.7752635479,-1858.6968790584,-612.8421001737,0.6988093652
1518461635.9753141403,-1857.8228715976,-612.1146312543,0.6937932901
1518461636.1746790409,-1856.9473676784,-611.3949691074,0.6884909292
1518461636.3749189377,-1856.0652689441,-610.6738172524,0.6865561493
1518461636.5754575729,-1855.1812687858,-609.9507877832,0.6884726952
1518461636.7751739025,-1854.2978605474,-609.2280186254,0.6937218315
1518461636.9753334522,-1853.4150795914,-608.4932974932,0.7005779580
1518461637.1749916077,-1852.5362047407,-607.7483689688,0.7070569115
1518461637.3749291897,-1851.6595397919,-606.9963840281,0.7121956680
1518461637.5749623775,-1850.7787046487,-606.2350080746,0.7168039828
1518461637.7749805450,-1849.8963251349,-605.4650361315,0.7194641116
1518461637.9752941132,-1849.0087449237,-604.6889993922,0.7224113173
1518461638.1749680042,-1848.1212034392,-603.9066586192,0.7255581737
1518461638.3751866817,-1847.2244064762,-603.1139141613,0.7245753225
1518461638.5747246742,-1846.3266841707,-602.3224965018,0.7250402000
1518461638.7756304741,-1845.4202229231,-601.5235623874,0.7253520115
1518461638.9747128487,-1844.5183146110,-600.7315459469,0.7228747278
1518461639.1753168106,-1843.6100665727,-599.9344307933,0.7223428576
1518461639.3757438660,-1842.7005995471,-599.1352995373,0.7224016860
1518461639.5755195618,-1841.7902350475,-598.3350512084,0.7222621352
1518461639.7756645679,-1840.8786470502,-597.5342490376,0.7215356751
1518461639.9750382900,-1839.9689821616,-596.7325109885,0.7205502625
1518461640.1747171879,-1839.0579089726,-595.9321765900,0.7235575963
1518461640.3788530827,-1838.1240019715,-595.1021686114,0.7302460322
1518461640.5752151012,-1837.2211834231,-594.2994490229,0.7258029153
1518461640.7749967575,-1836.3107654336,-593.4920326475,0.7281564790
1518461640.9756538868,-1835.3950429887,-592.6752546727,0.7296839667
1518461641.1755433083,-1834.4882431913,-591.8677676462,0.7291620703
1518461641.3756000996,-1833.5850121523,-591.0627498619,0.7299084547
1518461641.5754365921,-1832.6853198281,-590.2580601448,0.7315265331
1518461641.7757618427,-1831.7858524426,-589.4547014399,0.7324613458
1518461641.9752390385,-1830.8946236114,-588.6521780695,0.7343386588
1518461642.1752395630,-1830.0036777973,-587.8491727713,0.7340417830
1518461642.3753335476,-1829.1110087383,-587.0490707336,0.7366555255
1518461642.5748252869,-1828.2231197361,-586.2520323541,0.7385630938
1518461642.7747983932,-1827.3377621572,-585.4552013442,0.7390917170
1518461642.9760653973,-1826.4445783091,-584.6517833871,0.7387472104
1518461643.1752300262,-1825.5594517509,-583.8565884906,0.7374891294
1518461643.3747422695,-1824.6724335987,-583.0619501075,0.7377255035
1518461643.5781815052,-1823.7679845158,-582.2494687690,0.7384658698
1518461643.7755703926,-1822.8905588026,-581.4614492670,0.7381786294
1518461643.9753253460,-1822.0018333192,-580.6649657904,0.7366340195
1518461644.1752362251,-1821.1103972525,-579.8678514475,0.7366623719
1518461644.3754613400,-1820.2180517475,-579.0683978736,0.7368112315
1518461644.5757126808,-1819.3240084963,-578.2691580313,0.7352474781
1518461644.7753026485,-1818.4314956607,-577.4736837376,0.7344602569
1518461644.9757161140,-1817.5351077846,-576.6760410273,0.7349188149
1518461645.1756544113,-1816.6403739092,-575.8772699481,0.7344823313
1518461645.3748857975,-1815.7449717944,-575.0816460159,0.7327420777
1518461645.5755484104,-1814.8456374763,-574.2806952936,0.7330166012
1518461645.7758371830,-1813.9471862285,-573.4816648048,0.7335604804
1518461645.9751086235,-1813.0505709547,-572.6851948289,0.7308361854
1518461646.1751480103,-1812.1549666255,-571.8911781986,0.7325011348
1518461646.3753199577,-1811.2611387119,-571.0913182511,0.7335711589
1518461646.5753386021,-1810.3681218442,-570.2889924633,0.7338511934
1518461646.7746806145,-1809.4824968979,-569.4902251733,0.7362496493
1518461646.9749450684,-1808.5975442179,-568.6852239827,0.7408887692
1518461647.1753373146,-1807.7175786368,-567.8755002383,0.7445667973
1518461647.3762931824,-1806.8370655796,-567.0650606261,0.7461116297
1518461647.5751059055,-1805.9720208128,-566.2602453009,0.7505139957
1518461647.7750337124,-1805.1064255000,-565.4493901375,0.7536762194
1518461647.9749493599,-1804.2442826077,-564.6377725052,0.7577982884
1518461648.1749413013,-1803.3858149420,-563.8247040116,0.7605269952
1518461648.3748152256,-1802.5334454968,-563.0120107078,0.7631678830
1518461648.5751359463,-1801.6803324987,-562.1946715363,0.7651015920
1518461648.7752230167,-1800.8270891294,-561.3837623624,0.7601186221
1518461648.9756762981,-1799.9703305953,-560.5800354327,0.7504720327
1518461649.1751694679,-1799.1101627906,-559.7913415742,0.7416702683
1518461649.3755457401,-1798.2432245127,-559.0105616716,0.7322835786
1518461649.5755968094,-1797.3703445619,-558.2403993730,0.7250877533
1518461649.7754554749,-1796.4957710349,-557.4780760742,0.7182187182
1518461649.9750173092,-1795.6203568027,-556.7268296768,0.7119640153
1518461650.1751279831,-1794.7388730503,-555.9790268208,0.7071128235
1518461650.3769793510,-1793.8497156368,-555.2308597045,0.7024699658
1518461650.5754585266,-1792.9737370320,-554.5021633983,0.6982738917
1518461650.7748403549,-1792.0934558286,-553.7761832055,0.6951073376
1518461650.9750130177,-1791.2115563427,-553.0534392344,0.6927837130
1518461651.1749231815,-1790.3345868518,-552.3322245733,0.6919548542
1518461651.3754477501,-1789.4559927724,-551.6157706301,0.6896871937
1518461651.5755889416,-1788.5784782141,-550.9023834408,0.6878695736
1518461651.7750964165,-1787.7063598706,-550.1958191881,0.6851334583
1518461651.9754750729,-1786.8296581126,-549.4914598135,0.6822196355
1518461652.1753268242,-1785.9570102312,-548.7907337966,0.6802596628
1518461652.3748533726,-1785.0888544425,-548.0948543604,0.6784595321
1518461652.5752182007,-1784.2183767338,-547.3995541345,0.6782571802
1518461652.7835903168,-1783.3140002382,-546.6827822023,0.6773041942
1518461652.9767665863,-1782.4780273157,-546.0224635558,0.6769945702
1518461653.1751031876,-1781.6248168518,-545.3461684266,0.6769800001
1518461653.3756644726,-1780.7643154520,-544.6628208749,0.6764903288
1518461653.5749974251,-1779.9098614976,-543.9872080074,0.6769507280
1518461653.7746989727,-1779.0573818896,-543.3121692811,0.6781940559
1518461653.9756941795,-1778.2026905568,-542.6338794895,0.6782471767
1518461654.1747410297,-1777.3613061614,-541.9643060754,0.6800174281
1518461654.3754436970,-1776.5183159418,-541.2817239122,0.6805112980
1518461654.5754876137,-1775.6743485645,-540.6173622127,0.6771203568
1518461654.7754120827,-1774.8351387985,-539.9519701082,0.6768468383
1518461654.9750411510,-1773.9979167101,-539.2866529317,0.6773923254
1518461655.1752998829,-1773.1586027491,-538.6198775881,0.6757431627
1518461655.3755590916,-1772.3208251924,-537.9574149588,0.6728832920
1518461655.5748910904,-1771.4893487481,-537.3014110536,0.6721078142
1518461655.7754845619,-1770.6552055423,-536.6436571313,0.6712418048
1518461655.9753992558,-1769.8312329900,-535.9919064571,0.6716487986
1518461656.1757321358,-1769.0128109296,-535.3483481088,0.6701912342
1518461656.3757567406,-1768.1914798276,-534.6995214945,0.6654322398
1518461656.5751550198,-1767.3722047990,-534.0616948338,0.6604733123
1518461656.7749488354,-1766.5556898814,-533.4289225016,0.6614608832
